"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Suspended Solids (mg/L)","Total Phosphorus (mg/L)","Total Nitrogen (mg/L)","Ammonia Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","Total Inorganic Nitrogen (mg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Turbidity (NTU)","pH","Temperature (°C)","Salinity (psu)"
"Port Shelter","PM1","2006-03-06","1","Middle Water","1.2","0.6","<0.02","0.22","0.014","0.004","0.05","100","7.9","3","7.5","8.1","17","32.3"
"Port Shelter","PM1","2006-03-06","1","Bottom Water","0.7","1.1","<0.02","0.17","0.008","0.005","0.04","96","7.6","1","9","8.1","17","32.5"
"Port Shelter","PM1","2006-04-19","1","Surface Water","0.5","1.4","<0.02","0.13","0.012","0.006","0.02","106","7.5","<1","7.6","8","22.6","33.3"
"Port Shelter","PM1","2006-04-19","1","Middle Water","1.3","1","<0.02","0.14","0.01","0.006","0.01","120","8.7","1","7.1","8","21.3","33.4"
"Port Shelter","PM1","2006-04-19","1","Bottom Water","1.1","1","<0.02","0.16","0.008","0.006","0.01","127","9.2","<1","7.1","8","21.2","33.5"
"Port Shelter","PM1","2006-05-19","1","Surface Water","0.7","2.8","<0.02","0.12","0.007","0.005","0.01","89","6.1","<1","4.4","7.9","24.9","33"
"Port Shelter","PM1","2006-05-19","1","Middle Water","0.6","2.5","<0.02","0.15","0.016","0.003","0.02","88","6.1","<1","4.7","7.9","24.7","33"
"Port Shelter","PM1","2006-05-19","1","Bottom Water","0.3","10","0.02","0.15","0.025","0.003","0.04","83","5.7","2","4.8","7.9","24.4","32.9"
"Port Shelter","PM1","2006-06-21","1","Surface Water","0.5","1.9","<0.02","0.31","0.024","0.002","0.15","122","8.1","<1","1.5","8.5","29.6","25.6"
"Port Shelter","PM1","2006-06-21","1","Middle Water","0.3","8","<0.02","0.19","0.012","<0.002","0.04","121","7.9","<1","1.9","8.4","29.3","28.7"
"Port Shelter","PM1","2006-06-21","1","Bottom Water","0.1","1","<0.02","0.18","0.013","<0.002","0.04","127","8.4","<1","2.9","8.4","27.9","31.2"
"Port Shelter","PM1","2006-07-20","1","Surface Water","0.3","0.8","0.03","0.2","0.042","0.003","0.05","135","8.8","<1","16.1","8.1","28.6","30.7"
"Port Shelter","PM1","2006-07-20","1","Middle Water","0.9","1.4","0.02","0.19","0.018","0.006","0.02","129","8.6","<1","16.9","8.1","26.9","31.9"
"Port Shelter","PM1","2006-07-20","1","Bottom Water","2.5","5.2","0.06","0.36","0.027","0.026","0.03","120","8.3","3","18.8","8.1","24.1","33.6"
"Port Shelter","PM1","2006-08-18","1","Surface Water","1.1","2.3","<0.02","0.22","0.013","<0.002","0.02","106","6.7","<1","10.7","8.5","31.5","28.2"
"Port Shelter","PM1","2006-08-18","1","Middle Water","0.8","1.7","<0.02","0.19","<0.005","<0.002","0.01","110","7.1","<1","10.2","8.5","30.3","28.6"
"Port Shelter","PM1","2006-08-18","1","Bottom Water","1.2","2.2","<0.02","0.2","0.007","<0.002","0.01","111","7.3","1","10.6","8.5","28.3","29.4"
"Port Shelter","PM1","2006-09-22","1","Surface Water","0.8","0.7","<0.02","0.15","0.028","0.003","0.03","104","6.8","<1","9.5","8.2","27.7","32.3"
"Port Shelter","PM1","2006-09-22","1","Middle Water","0.7","0.7","<0.02","0.11","0.027","0.002","0.03","105","6.9","<1","9","8.2","27.4","32.3"
"Port Shelter","PM1","2006-09-22","1","Bottom Water","0.6","0.8","<0.02","0.17","0.07","0.004","0.08","102","6.8","<1","10.1","8.2","26.5","32.7"
"Port Shelter","PM1","2006-10-18","1","Surface Water","1","1.2","<0.02","0.17","0.036","0.003","0.04","101","6.6","<1","9.6","7.9","28.1","32.8"
"Port Shelter","PM1","2006-10-18","1","Middle Water","1","3.8","0.02","0.13","0.042","<0.002","0.05","105","6.8","<1","10.1","7.9","28.1","32.8"
"Port Shelter","PM1","2006-10-18","1","Bottom Water","0.9","2.1","0.02","0.18","0.046","<0.002","0.05","106","6.9","<1","9.9","7.9","28","32.8"
"Port Shelter","PM1","2006-11-17","1","Surface Water","0.7","1.5","<0.02","0.16","0.047","0.003","0.06","99","6.8","3","10.9","8.1","24.5","33"
"Port Shelter","PM1","2006-11-17","1","Middle Water","0.7","1.2","0.03","0.15","0.031","<0.002","0.04","106","7.3","1","10.6","8.1","24.4","33"
"Port Shelter","PM1","2006-11-17","1","Bottom Water","0.6","1.8","<0.02","0.13","0.025","<0.002","0.04","109","7.5","2","10.7","8.1","24.4","33"
"Port Shelter","PM1","2006-12-11","1","Surface Water","0.5","2.4","<0.02","0.12","0.015","0.004","0.02","99","7.1","<1","11.6","8","22","33.3"
"Port Shelter","PM1","2006-12-11","1","Middle Water","0.6","2.3","<0.02","0.11","0.016","0.004","0.02","101","7.2","<1","11.4","8","22","33.3"
"Port Shelter","PM1","2006-12-11","1","Bottom Water","0.4","3.8","<0.02","0.11","0.015","0.006","0.02","101","7.3","1","11.5","8","22","33.2"
"Port Shelter","PM1","2007-01-12","1","Surface Water","0.4","1","<0.02","0.13","0.019","0.006","0.02","91","7.1","<1","11.8","7.7","17.4","33.5"
"Port Shelter","PM1","2007-01-12","1","Middle Water","0.6","0.8","<0.02","0.09","0.024","0.006","0.03","96","7.5","1","9.8","7.7","17.4","33.5"
"Port Shelter","PM1","2007-01-12","1","Bottom Water","0.7","0.8","<0.02","0.1","0.019","0.006","0.02","98","7.7","<1","9.7","7.7","17.3","33.5"
"Port Shelter","PM1","2007-02-22","1","Surface Water","0.5","1.4","<0.02","0.16","0.038","0.006","0.05","96","7.2","1","8.1","8.2","19.5","33.1"
"Port Shelter","PM1","2007-02-22","1","Middle Water","0.4","1.4","<0.02","0.14","0.019","0.005","0.03","93","7.1","<1","7.5","8.2","19.2","33.3"
"Port Shelter","PM1","2007-02-22","1","Bottom Water","0.2","0.7","<0.02","0.16","0.03","0.006","0.04","89","6.8","<1","7.7","8.2","18.7","33.3"
"Port Shelter","PM1","2007-03-15","1","Surface Water","0.2","0.6","0.04","0.16","0.057","0.009","0.08","90","6.8","4","8.4","8.1","19","33.4"
"Port Shelter","PM1","2007-03-15","1","Middle Water","0.3","0.8","0.02","0.17","0.047","0.007","0.07","91","6.9","1","7.8","8.1","19","33.4"
"Port Shelter","PM1","2007-03-15","1","Bottom Water","0.5","0.6","<0.02","0.19","0.068","0.008","0.09","92","7","2","7.8","8.1","18.9","33.4"
"Port Shelter","PM1","2007-04-26","1","Surface Water","0.8","1","0.02","0.16","0.03","0.008","0.04","87","6.2","1","8.7","8.3","22.7","33.7"
"Port Shelter","PM1","2007-04-26","1","Middle Water","0.6","0.8","<0.02","0.2","0.03","0.009","0.04","88","6.3","<1","8.4","8.3","22.7","33.7"
"Port Shelter","PM1","2007-04-26","1","Bottom Water","0.7","0.8","<0.02","0.11","0.033","0.007","0.04","88","6.2","2","8.4","8.3","22.5","33.7"
"Port Shelter","PM1","2007-05-28","1","Surface Water","1.5","1.6","<0.02","0.19","0.008","0.002","0.02","100","6.5","1","14.1","8.3","28.4","30.2"
"Port Shelter","PM1","2007-05-28","1","Middle Water","1.2","2.2","0.02","0.2","0.011","0.007","0.03","90","6","<1","14.4","8.2","26.7","33.3"
"Port Shelter","PM1","2007-05-28","1","Bottom Water","0.9","1.1","0.02","0.22","0.055","0.007","0.08","62","4.2","<1","14.5","8.2","25.5","33.7"
"Port Shelter","PM1","2007-06-08","1","Surface Water","0.4","0.6","<0.02","0.27","0.029","0.006","0.04","81","5.2","32","9.7","8.1","28.9","31.5"
"Port Shelter","PM1","2007-06-08","1","Middle Water","0.5","0.8","<0.02","0.19","0.032","0.005","0.05","77","5","<1","9.2","8.1","28.2","33"
"Port Shelter","PM1","2007-06-08","1","Bottom Water","0.5","1.8","0.03","0.2","0.047","0.021","0.06","58","3.9","3","9.5","8.1","25.4","34.1"
"Port Shelter","PM1","2007-07-13","1","Surface Water","0.6","2.6","0.03","0.22","0.043","0.008","0.06","72","4.7","<1","8.3","8.5","28.7","31.7"
"Port Shelter","PM1","2007-07-13","1","Middle Water","0.3","2.4","0.04","0.27","0.049","0.023","0.12","41","2.8","1","8.6","8.5","24.6","33.8"
"Port Shelter","PM1","2007-07-13","1","Bottom Water","0.1","1.6","0.05","0.3","0.046","0.036","0.19","39","2.7","1","8.5","8.4","23.7","34"
"Port Shelter","PM1","2007-08-22","1","Surface Water","1.3","1.6","0.02","0.18","0.033","0.004","0.04","97","6.4","26","9.4","8.2","27.6","31.5"
"Port Shelter","PM1","2007-08-22","1","Middle Water","1.1","1.8","0.02","0.17","0.033","0.005","0.04","95","6.3","2","9.4","8.1","27.3","32.3"
"Port Shelter","PM1","2007-08-22","1","Bottom Water","0.8","2.9","0.04","0.26","0.08","0.023","0.15","57","3.9","1","9.7","8","25.5","33.2"
"Port Shelter","PM1","2007-09-19","1","Surface Water","0.8","1.3","0.02","0.15","0.041","0.006","0.05","74","4.8","<1","9.1","8.2","27.5","32.7"
"Port Shelter","PM1","2007-09-19","1","Middle Water","1","1.4","<0.02","0.12","0.05","0.007","0.05","76","5","<1","9.1","8.2","27.5","32.7"
"Port Shelter","PM1","2007-09-19","1","Bottom Water","0.9","1.5","0.02","0.16","0.047","0.006","0.05","77","5","3","9.2","8.2","27.5","32.7"
"Port Shelter","PM1","2007-10-24","1","Surface Water","1.4","2.2","<0.02","0.13","0.03","0.005","0.03","103","6.9","<1","9.7","8.2","26.6","32.9"
"Port Shelter","PM1","2007-10-24","1","Middle Water","0.6","2.8","<0.02","0.14","0.03","0.007","0.03","103","6.9","2","9.7","8.2","26.5","32.8"
"Port Shelter","PM1","2007-10-24","1","Bottom Water","0.6","2.6","0.02","0.17","0.04","0.006","0.04","100","6.7","2","10.5","8.2","26.4","32.8"
"Port Shelter","PM1","2007-11-21","1","Surface Water","1.8","2.8","0.03","0.21","0.041","0.007","0.05","102","7.3","<1","4.2","8.3","22.4","32.8"
"Port Shelter","PM1","2007-11-21","1","Middle Water","1.1","2.7","0.02","0.18","0.032","0.007","0.04","113","8.1","<1","4.3","8.3","22.4","32.8"
"Port Shelter","PM1","2007-11-21","1","Bottom Water","1.1","3.3","0.04","0.18","0.04","0.007","0.05","111","8","<1","4.2","8.3","22.3","32.8"
"Port Shelter","PM1","2007-12-14","1","Surface Water","2.2","1.4","0.03","0.27","0.034","0.005","0.04","111","8.2","<1","7.2","8.3","21","31.7"
"Port Shelter","PM1","2007-12-14","1","Middle Water","2.4","1.3","0.03","0.31","0.043","0.006","0.05","117","8.7","<1","6.8","8.3","20.8","31.7"
"Port Shelter","PM1","2007-12-14","1","Bottom Water","1.9","2.2","0.03","0.26","0.031","0.005","0.04","115","8.6","<1","6.9","8.3","20.6","31.7"
"Port Shelter","PM1","2008-01-18","1","Surface Water","0.6","1.9","0.02","0.26","0.029","0.006","0.07","61","4.8","<1","6.2","8.3","17.5","32.3"
"Port Shelter","PM1","2008-01-18","1","Middle Water","0.6","2","0.02","0.26","0.032","0.006","0.08","86","6.8","<1","6.2","8.3","17.5","32.4"
"Port Shelter","PM1","2008-01-18","1","Bottom Water","0.6","2.2","<0.02","0.28","0.028","0.007","0.07","93","7.3","<1","6","8.3","17.5","32.4"
"Port Shelter","PM1","2008-02-18","1","Surface Water","1.7","2.2","<0.02","0.18","0.015","0.006","0.02","135","11.2","<1","7.3","7.8","15.1","32.1"
"Port Shelter","PM1","2008-02-18","1","Middle Water","2.1","3.4","<0.02","0.2","0.016","0.005","0.02","133","11.1","2","7.5","7.8","14.5","32.2"
"Port Shelter","PM1","2008-02-18","1","Bottom Water","1.5","4.4","<0.02","0.18","0.021","0.007","0.03","129","10.8","<1","7.4","7.8","14.2","32.2"
"Port Shelter","PM1","2008-03-10","1","Surface Water","1.2","1.2","<0.02","0.21","0.024","0.006","0.03","124","9.6","1","7.1","8.2","18.5","32.1"
"Port Shelter","PM1","2008-03-10","1","Middle Water","1.1","1.1","<0.02","0.2","0.021","0.006","0.03","122","9.6","<1","6.8","8.2","17.6","32"
"Port Shelter","PM1","2008-03-10","1","Bottom Water","1.1","1.4","<0.02","0.15","0.014","0.006","0.02","133","10.8","<1","7","8.3","16","32.1"
"Port Shelter","PM1","2008-04-07","1","Surface Water","2","2.2","0.02","0.16","0.024","0.006","0.03","121","8.7","<1","9","8.2","22.5","32.4"
"Port Shelter","PM1","2008-04-07","1","Middle Water","1.8","1.6","0.02","0.2","0.023","0.006","0.03","116","8.4","<1","9","8.2","21.3","32.7"
"Port Shelter","PM1","2008-04-07","1","Bottom Water","0.7","3","<0.02","0.18","0.055","0.007","0.07","85","6.3","1","9.5","8.2","20","33.4"
"Port Shelter","PM1","2008-05-02","1","Surface Water","1.3","1.2","<0.02","0.29","0.039","0.008","0.04","100","7.1","1","4.7","8.2","23.2","33.1"
"Port Shelter","PM1","2008-05-02","1","Middle Water","0.9","1.4","0.02","0.16","0.034","0.006","0.04","94","6.6","2","4.8","8.2","23","33.1"
"Port Shelter","PM1","2008-05-02","1","Bottom Water","0.6","1","<0.02","0.13","0.031","0.008","0.04","86","6.1","<1","4.8","8.1","22.8","33.2"
"Port Shelter","PM1","2008-06-23","1","Surface Water","1.5","1.9","<0.02","0.29","0.022","0.002","0.03","119","7.7","1","7.7","8.6","29.5","29.4"
"Port Shelter","PM1","2008-06-23","1","Middle Water","1","3","<0.02","0.21","0.026","0.004","0.03","114","7.5","<1","10.9","8.6","27.2","32.4"
"Port Shelter","PM1","2008-06-23","1","Bottom Water","1.2","1.9","<0.02","0.23","0.035","0.01","0.04","87","5.9","<1","7.9","8.5","25.7","33.7"
"Port Shelter","PM1","2008-07-23","1","Surface Water","1.7","2.7","0.02","0.22","0.032","0.004","0.04","85","5.4","<1","6.8","8.4","31.4","28.4"
"Port Shelter","PM1","2008-07-23","1","Middle Water","1.3","1.8","0.02","0.19","0.032","0.007","0.04","91","6.1","<1","6.8","8.4","26.3","32.7"
"Port Shelter","PM1","2008-07-23","1","Bottom Water","1.8","3.3","0.02","0.18","0.027","0.006","0.03","66","4.6","<1","7.3","8.4","23.5","34"
"Port Shelter","PM1","2008-08-15","1","Surface Water","1.1","1.2","<0.02","0.16","0.021","0.004","0.03","103","6.6","<1","7.9","8.4","30.3","29.7"
"Port Shelter","PM1","2008-08-15","1","Middle Water","1.1","1.8","<0.02","0.17","0.021","0.004","0.03","99","6.5","1","7","8.4","27.9","30.9"
"Port Shelter","PM1","2008-08-15","1","Bottom Water","2","4","<0.02","0.25","0.048","0.009","0.13","60","4","1","6.8","8.3","26.6","31.6"
"Port Shelter","PM1","2008-09-29","1","Surface Water","0.8","3.4","0.02","0.2","0.006","0.006","0.05","70","4.6","<1","10.6","8.1","27.3","32.2"
"Port Shelter","PM1","2008-09-29","1","Middle Water","0.8","3.4","0.03","0.2","<0.005","0.006","0.05","74","4.9","<1","10.5","8.1","27.2","32.2"
"Port Shelter","PM1","2008-09-29","1","Bottom Water","0.7","5.6","0.02","0.23","0.013","0.006","0.06","71","4.7","<1","12.1","8.1","27","32.3"
"Port Shelter","PM1","2008-10-20","1","Surface Water","0.9","2","<0.02","0.21","<0.005","0.006","0.01","103","6.7","<1","1.4","8.3","27.8","32.2"
"Port Shelter","PM1","2008-10-20","1","Middle Water","0.7","2.2","<0.02","0.21","<0.005","0.007","0.01","103","6.7","1","1.4","8.3","27.8","32.2"
"Port Shelter","PM1","2008-10-20","1","Bottom Water","0.8","1.8","<0.02","0.23","<0.005","0.007","0.01","103","6.8","<1","1.3","8.3","27.8","32.2"
"Port Shelter","PM1","2008-11-17","1","Surface Water","0.9","1.3","<0.02","0.14","0.006","0.007","0.01","88","6","<1","0.5","8.3","25.1","32.6"
"Port Shelter","PM1","2008-11-17","1","Middle Water","0.8","1","<0.02","0.11","0.009","0.007","0.01","107","7.4","1","0.5","8.3","25","32.5"
"Port Shelter","PM1","2008-11-17","1","Bottom Water","0.8","1.6","0.02","0.13","0.008","0.007","0.01","109","7.5","<1","0.9","8.3","24.7","32.6"
"Port Shelter","PM1","2008-12-03","1","Surface Water","0.5","2","0.02","0.17","0.018","0.006","0.02","100","7.3","<1","1.3","8.4","21.1","33"
"Port Shelter","PM1","2008-12-03","1","Middle Water","0.5","1.6","0.02","0.17","0.016","0.007","0.02","100","7.3","<1","1.2","8.4","20.9","33"
"Port Shelter","PM1","2008-12-03","1","Bottom Water","0.5","2.4","<0.02","0.23","0.015","0.007","0.02","101","7.5","1","4.5","8.4","20.8","33"
"Port Shelter","PM1","2009-01-09","1","Surface Water","0.6","3.9","<0.02","0.1","0.026","0.007","0.03","78","6.2","<1","2.8","8.1","16.9","33.4"
"Port Shelter","PM1","2009-01-09","1","Middle Water","0.5","3.9","<0.02","0.14","0.027","0.007","0.03","75","6","<1","2.8","8.1","16.9","33.3"
"Port Shelter","PM1","2009-01-09","1","Bottom Water","0.7","4","<0.02","0.14","0.029","0.007","0.03","66","5.2","<1","2.8","8.1","16.7","33.4"
"Port Shelter","PM1","2009-02-28","1","Surface Water","1.6","1.1","0.03","0.23","0.062","0.011","0.07","100","7.2","<1","5","8.3","21.7","33.4"
"Port Shelter","PM1","2009-02-28","1","Middle Water","1.6","0.9","0.03","0.24","0.059","0.012","0.07","101","7.3","<1","4.7","8.3","21.7","33.4"
"Port Shelter","PM1","2009-02-28","1","Bottom Water","1.2","0.8","0.02","0.24","0.045","0.009","0.05","99","7.2","<1","4.5","8.3","21.6","33.4"
"Port Shelter","PM1","2009-03-13","1","Surface Water","0.6","1.9","<0.02","0.19","0.007","0.008","0.04","90","6.8","<1","7.3","8","19.3","33.1"
"Port Shelter","PM1","2009-03-13","1","Middle Water","0.7","2.3","<0.02","0.18","<0.005","0.006","0.03","92","7","<1","6.8","8","19.1","33.2"
"Port Shelter","PM1","2009-03-13","1","Bottom Water","0.4","2","<0.02","0.19","0.011","0.007","0.04","93","7.1","<1","6.7","8.1","19","33.3"
"Port Shelter","PM1","2009-04-24","1","Surface Water","0.9","0.9","<0.02","0.16","0.015","0.008","0.02","71","5.1","42","1","8","22.7","33.1"
"Port Shelter","PM1","2009-04-24","1","Middle Water","1.2","0.9","<0.02","0.18","0.019","0.008","0.03","76","5.4","45","1.1","8","22.7","33.1"
"Port Shelter","PM1","2009-04-24","1","Bottom Water","1","0.8","<0.02","0.13","0.011","0.008","0.02","72","5.1","10","1.1","8","22.7","33.3"
"Port Shelter","PM1","2009-05-20","1","Surface Water","0.6","0.7","<0.02","0.11","0.011","0.008","0.02","76","4.8","<1","0.5","7.9","28.7","33.7"
"Port Shelter","PM1","2009-05-20","1","Middle Water","0.6","0.7","<0.02","0.12","0.012","0.007","0.02","74","4.7","<1","0.5","7.9","28.7","33.7"
"Port Shelter","PM1","2009-05-20","1","Bottom Water","0.6","1","<0.02","0.08","0.014","0.008","0.02","80","5.1","<1","0.6","7.9","28.6","33.8"
"Port Shelter","PM1","2009-06-12","1","Surface Water","1","1.3","<0.02","0.15","0.019","0.003","0.05","65","4.3","2","1","8.1","28.3","30.6"
"Port Shelter","PM1","2009-06-12","1","Middle Water","1","1.7","<0.02","0.13","0.017","0.006","0.02","71","4.6","<1","1.3","7.9","28.4","30.5"
"Port Shelter","PM1","2009-06-12","1","Bottom Water","0.6","2.4","<0.02","0.14","0.038","0.007","0.05","84","5.6","<1","2.2","7.8","27.7","30.5"
"Port Shelter","PM1","2009-07-20","1","Surface Water","1.8","4.2","<0.02","0.14","0.009","<0.002","0.01","92","6.2","31","10.8","8.3","28.5","25.6"
"Port Shelter","PM1","2009-07-20","1","Middle Water","1.9","3.2","0.02","0.14","0.011","<0.002","0.02","82","5.4","20","9.3","8.3","27.9","29.6"
"Port Shelter","PM1","2009-07-20","1","Bottom Water","1.2","2.7","0.02","0.12","0.017","<0.002","0.02","73","4.8","20","9.5","8.3","27.6","30.7"
"Port Shelter","PM1","2009-08-27","1","Surface Water","1.3","1.9","<0.02","0.14","0.015","<0.002","0.03","103","6.5","1","7.2","8.7","30.7","29.8"
"Port Shelter","PM1","2009-08-27","1","Middle Water","1.3","1.3","<0.02","0.14","0.018","<0.002","0.03","110","7","<1","7.3","8.7","30.2","30.3"
"Port Shelter","PM1","2009-08-27","1","Bottom Water","1.1","3.2","<0.02","0.1","0.015","0.003","0.02","79","5.2","<1","9.3","8.5","28","32.7"
"Port Shelter","PM1","2009-09-24","1","Surface Water","1.1","2.6","<0.02","0.11","0.017","0.005","0.02","119","7.6","<1","6.3","8.2","29.6","31.4"
"Port Shelter","PM1","2009-09-24","1","Middle Water","1.2","2.9","<0.02","0.12","0.007","0.003","0.01","120","7.7","<1","6.9","8.2","29.6","31.4"
"Port Shelter","PM1","2009-09-24","1","Bottom Water","1","1.9","<0.02","0.16","0.015","0.003","0.02","120","7.7","<1","7","8.2","29.6","31.4"
"Port Shelter","PM1","2009-10-15","1","Surface Water","0.4","3.8","0.02","0.19","0.04","0.009","0.07","90","5.9","<1","2.9","8","27.6","32.3"
"Port Shelter","PM1","2009-10-15","1","Middle Water","0.5","4.2","0.02","0.24","0.046","0.01","0.07","91","6","<1","2.6","8","27.6","32.3"
"Port Shelter","PM1","2009-10-15","1","Bottom Water","0.4","4.2","<0.02","0.16","0.053","0.009","0.08","90","5.9","<1","2.8","8","27.6","32.3"
"Port Shelter","PM1","2009-11-11","1","Surface Water","0.6","0.6","<0.02","0.14","0.02","0.006","0.02","85","5.6","<1","0.6","8.1","26.4","33.2"
"Port Shelter","PM1","2009-11-11","1","Middle Water","0.6","0.7","<0.02","0.14","0.014","0.006","0.02","103","6.9","<1","0.5","8.1","26.4","33.2"
"Port Shelter","PM1","2009-11-11","1","Bottom Water","0.7","0.9","<0.02","0.16","0.018","0.004","0.02","104","6.9","<1","0.5","8.1","26.3","33.1"
"Port Shelter","PM1","2009-12-16","1","Surface Water","1.3","1.5","<0.02","0.17","0.016","0.003","0.02","110","8.2","1","1","8.1","20.3","32.4"
"Port Shelter","PM1","2009-12-16","1","Middle Water","1.6","1.6","0.02","0.19","0.023","0.007","0.03","110","8.2","<1","1.1","8.1","20.3","32.4"
"Port Shelter","PM1","2009-12-16","1","Bottom Water","1.8","1.7","0.02","0.2","0.022","0.007","0.03","111","8.3","2","1.1","8.1","20.3","32.4"
"Port Shelter","PM1","2010-01-04","1","Surface Water","3.9","3.2","0.05","0.37","0.051","0.006","0.06","127","9.9","3","1.5","8","18.3","32.2"
"Port Shelter","PM1","2010-01-04","1","Middle Water","2.1","1.8","0.02","0.21","0.013","0.006","0.02","130","10.2","5","1.6","8","18","32.2"
"Port Shelter","PM1","2010-01-04","1","Bottom Water","2.6","2.1","<0.02","0.14","0.008","0.006","0.02","111","8.7","4","1.5","7.9","17.8","32.3"
"Port Shelter","PM1","2010-02-17","1","Surface Water","0.5","1.4","0.02","0.29","0.017","0.012","0.14","89","7.2","13","1.4","7.8","15.9","32.4"
"Port Shelter","PM1","2010-02-17","1","Middle Water","0.6","1.9","0.02","0.2","0.011","0.012","0.14","90","7.3","7","1.4","7.8","15.9","32.4"
"Port Shelter","PM1","2010-02-17","1","Bottom Water","0.4","1.7","0.02","0.23","0.014","0.011","0.14","90","7.3","6","1.6","7.8","15.9","32.4"
