"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Suspended Solids (mg/L)","Total Phosphorus (mg/L)","Total Nitrogen (mg/L)","Ammonia Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","Total Inorganic Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Turbidity (NTU)","pH","Temperature (°C)","Salinity (psu)"
"Western Buffer","WM2","2002-08-05","1","Surface Water","1.6","5.3","0.05","0.42","0.098","0.006","0.22","9.5","75","5.2","7000","8.2","7.8","25.5","30.5"
"Western Buffer","WM2","2002-08-05","1","Middle Water","1.3","6","0.05","0.43","0.11","0.008","0.21","6.4","70","4.8","8900","9","7.8","25.3","31.2"
"Western Buffer","WM2","2002-08-05","1","Bottom Water","1.2","8.4","0.03","0.28","0.058","0.006","0.12","4.5","61","4.2","2100","12","7.8","25.3","31.8"
"Western Buffer","WM2","2002-09-02","1","Surface Water","1.2","8.3","0.04","0.57","0.031","0.005","0.4","13","84","5.9","550","8.1","8.1","26.2","24.8"
"Western Buffer","WM2","2002-09-02","1","Middle Water","0.9","8","0.04","0.45","0.038","0.01","0.27","5","52","3.6","1100","7.8","8","24.9","30.6"
"Western Buffer","WM2","2002-09-02","1","Bottom Water","1","4.7","0.03","0.52","0.045","0.014","0.24","4.9","46","3.2","1100","7.9","8","24.8","31.9"
"Western Buffer","WM2","2002-10-07","1","Surface Water","0.3","18","0.02","0.23","0.028","0.009","0.12","0.8","83","5.5","80","15.1","8.1","26.2","32.3"
"Western Buffer","WM2","2002-10-07","1","Middle Water","0.3","21","0.03","0.23","0.031","0.009","0.13","0.9","86","5.8","84","16.3","8.1","26.3","32.3"
"Western Buffer","WM2","2002-10-07","1","Bottom Water","0.3","22","0.03","0.22","0.031","0.009","0.12","0.8","88","5.9","63","17.7","8.1","26.3","32.3"
"Western Buffer","WM2","2002-11-06","1","Surface Water","0.4","9.6","0.04","0.28","0.069","0.016","0.17","0.7","81","5.6","1200","16.8","8.2","24.5","32.3"
"Western Buffer","WM2","2002-11-06","1","Middle Water","0.3","15","0.04","0.31","0.07","0.016","0.17","0.7","86","5.9","2400","17.7","8.2","24.5","32.3"
"Western Buffer","WM2","2002-11-06","1","Bottom Water","0.3","16","0.04","0.31","0.07","0.017","0.17","0.8","86","5.9","2700","30.9","8.2","24.5","32.3"
"Western Buffer","WM2","2002-12-02","1","Surface Water","0.9","11","0.06","0.46","0.2","0.028","0.3","1.3","92","6.7","8600","15.7","7.8","21.6","33.3"
"Western Buffer","WM2","2002-12-02","1","Middle Water","0.7","12","0.05","0.44","0.22","0.028","0.31","2.3","93","6.7","9100","16.9","7.8","21.6","33.3"
"Western Buffer","WM2","2002-12-02","1","Bottom Water","0.6","7.2","0.05","0.44","0.21","0.029","0.3","1.7","93","6.8","9100","16.2","7.8","21.6","33.4"
"Western Buffer","WM2","2003-01-03","1","Surface Water","0.7","5.4","0.03","0.19","0.074","0.012","0.1","2","85","6.5","1700","11.4","7.9","18.6","32.9"
"Western Buffer","WM2","2003-01-03","1","Middle Water","0.8","12","0.04","0.16","0.075","0.012","0.1","2.4","84","6.5","800","14.9","7.9","18.6","32.9"
"Western Buffer","WM2","2003-01-03","1","Bottom Water","0.8","15","0.02","0.16","0.077","0.012","0.1","2.7","84","6.4","1600","17","7.9","18.6","32.9"
"Western Buffer","WM2","2003-02-13","1","Surface Water","1.7","2","<0.02","0.2","0.097","0.011","0.11","1.7","91","7.1","130","7.3","8.3","17.5","32.4"
"Western Buffer","WM2","2003-02-13","1","Middle Water","1.4","2.3","<0.02","0.21","0.088","0.011","0.1","2.2","90","7.1","99","7.3","8.3","17.5","32.4"
"Western Buffer","WM2","2003-02-13","1","Bottom Water","1.3","2.2","0.03","0.19","0.093","0.011","0.11","1.5","91","7.1","140","7.3","8.3","17.4","32.4"
"Western Buffer","WM2","2003-03-20","1","Surface Water","0.8","4.6","0.03","0.26","0.14","0.02","0.18","1.1","84","6.3","3900","8.6","8.1","19.4","33.4"
"Western Buffer","WM2","2003-03-20","1","Middle Water","0.7","5.8","0.03","0.24","0.13","0.019","0.17","0.8","85","6.4","4200","9.6","8.1","19.4","33.4"
"Western Buffer","WM2","2003-03-20","1","Bottom Water","0.5","11","0.03","0.2","0.094","0.016","0.12","0.3","83","6.3","1800","13.7","8.1","19.4","33.5"
"Western Buffer","WM2","2003-04-03","1","Surface Water","0.7","4.8","0.04","0.66","0.23","0.02","0.46","0.7","76","5.6","1600","9.8","8","21.3","31.5"
"Western Buffer","WM2","2003-04-03","1","Middle Water","0.7","2.8","0.03","0.35","0.14","0.025","0.26","0.6","81","6","990","7.8","8.1","20.9","32.8"
"Western Buffer","WM2","2003-04-03","1","Bottom Water","0.6","9.5","0.02","0.2","0.084","0.017","0.15","0.9","84","6.2","110","12.4","8.1","20.7","33.5"
"Western Buffer","WM2","2003-05-22","1","Surface Water","1.4","3.9","0.03","0.57","0.044","0.009","0.39","11","91","6.1","70","8.4","8.1","27.3","28.7"
"Western Buffer","WM2","2003-05-22","1","Middle Water","0.9","4.1","0.03","0.48","0.081","0.016","0.34","3.5","89","6","260","8.1","8.1","27","29.8"
"Western Buffer","WM2","2003-05-22","1","Bottom Water","0.6","4.7","0.02","0.27","0.065","0.008","0.17","1.8","84","5.7","82","8.7","8.1","26.5","32"
"Western Buffer","WM2","2003-06-25","1","Surface Water","1.1","3.1","0.04","1.15","0.054","0.03","0.97","1.7","79","5.6","2400","4.6","8.1","27.7","18.1"
"Western Buffer","WM2","2003-06-25","1","Middle Water","0.9","3.6","0.03","1.11","0.048","0.03","0.94","1.4","75","5.3","2100","4.7","8.1","27.3","21"
"Western Buffer","WM2","2003-06-25","1","Bottom Water","0.6","11","0.04","0.53","0.032","0.027","0.39","0.7","46","3.1","3000","12.2","7.9","26","31.9"
"Western Buffer","WM2","2003-07-07","1","Surface Water","1.8","6.3","0.03","0.84","0.029","0.01","0.57","19","83","5.8","2600","4.9","8.3","26.8","23.9"
"Western Buffer","WM2","2003-07-07","1","Middle Water","1.2","5.3","0.04","0.61","0.032","0.015","0.41","13","64","4.4","1100","4.4","8.2","25.8","28.7"
"Western Buffer","WM2","2003-07-07","1","Bottom Water","1","7.4","0.04","0.38","0.024","0.022","0.23","5.4","34","2.4","380","12.4","8","24.4","33.7"
"Western Buffer","WM2","2003-08-18","1","Surface Water","0.8","2.2","0.03","0.46","0.018","0.018","0.32","13","62","4.2","1600","3.3","8.1","26.4","30.4"
"Western Buffer","WM2","2003-08-18","1","Middle Water","0.9","5.7","0.03","0.43","0.028","0.016","0.28","10","67","4.5","710","4.2","8.1","26.3","31.2"
"Western Buffer","WM2","2003-08-18","1","Bottom Water","0.8","10","0.05","0.39","0.039","0.018","0.25","10","63","4.2","370","9.7","8","26","32.2"
"Western Buffer","WM2","2003-09-03","1","Surface Water","0.5","8.1","0.05","0.78","0.063","0.034","0.65","1","61","4.1","660","12.7","8.1","28.1","25.9"
"Western Buffer","WM2","2003-09-03","1","Middle Water","0.4","9.4","0.05","0.61","0.069","0.029","0.49","0.6","69","4.6","1400","13.3","8.1","28.1","28.2"
"Western Buffer","WM2","2003-09-03","1","Bottom Water","0.3","21","0.06","0.49","0.072","0.026","0.37","0.7","67","4.4","2700","18","8","27.8","30.2"
"Western Buffer","WM2","2003-10-23","1","Surface Water","0.9","4.7","0.04","0.34","0.13","0.027","0.25","1.9","75","5","120","9.5","8.2","26.6","32.8"
"Western Buffer","WM2","2003-10-23","1","Middle Water","0.8","4.3","0.04","0.34","0.12","0.028","0.24","2.1","78","5.2","410","9.3","8.2","26.6","32.8"
"Western Buffer","WM2","2003-10-23","1","Bottom Water","0.8","8","0.04","0.33","0.12","0.024","0.24","1.6","77","5.1","120","10.8","8.2","26.6","32.8"
"Western Buffer","WM2","2003-11-13","1","Surface Water","0.7","5.8","0.04","0.18","0.072","0.012","0.1","1.4","81","5.5","9500","10.5","8.2","24.7","33.1"
"Western Buffer","WM2","2003-11-13","1","Middle Water","0.8","5.9","0.03","0.18","0.074","0.013","0.1","1.3","86","5.9","8400","10.3","8.2","24.7","33.2"
"Western Buffer","WM2","2003-11-13","1","Bottom Water","0.8","8.2","0.03","0.16","0.077","0.012","0.1","1.2","87","6","9200","12.1","8.2","24.7","33.1"
"Western Buffer","WM2","2003-12-05","1","Surface Water","1.1","4.4","0.04","0.31","0.14","0.028","0.24","1","73","5.2","8400","9.2","8.2","22.2","33.5"
"Western Buffer","WM2","2003-12-05","1","Middle Water","0.8","4.3","0.04","0.31","0.14","0.027","0.24","0.6","81","5.8","5600","9.2","8.2","22.2","33.5"
"Western Buffer","WM2","2003-12-05","1","Bottom Water","0.7","5.2","0.05","0.32","0.13","0.026","0.23","0.9","81","5.8","3600","10.1","8.2","22.2","33.6"
"Western Buffer","WM2","2004-01-14","1","Surface Water","1","1.8","0.03","0.32","0.15","0.016","0.18","3.8","94","7.3","5800","6.2","8.2","18.2","33.2"
"Western Buffer","WM2","2004-01-14","1","Middle Water","1.2","2.1","0.03","0.31","0.15","0.016","0.18","3.6","95","7.4","5900","7.4","8.2","18.2","33.2"
"Western Buffer","WM2","2004-01-14","1","Bottom Water","1.3","2.2","0.03","0.31","0.14","0.016","0.17","4.1","96","7.4","7200","7.5","8.2","18.2","33.3"
"Western Buffer","WM2","2004-02-12","1","Surface Water","0.9","4","0.04","0.39","0.19","0.025","0.25","0.5","76","6.1","5200","8.7","8","16.1","33.6"
"Western Buffer","WM2","2004-02-12","1","Middle Water","0.9","3.7","0.03","0.34","0.16","0.022","0.23","0.5","77","6.2","3100","8.8","8","16.1","33.7"
"Western Buffer","WM2","2004-02-12","1","Bottom Water","1","6.4","0.03","0.3","0.15","0.021","0.21","0.4","77","6.2","1400","10.3","8","16","34.4"
"Western Buffer","WM2","2004-03-10","1","Surface Water","1","3.3","0.04","0.37","0.2","0.026","0.3","0.7","86","7.5","2000","5.2","8","19.9","33.7"
"Western Buffer","WM2","2004-03-10","1","Middle Water","0.9","7","0.05","0.37","0.2","0.026","0.3","0.4","85","7.5","3400","10.8","8","19.7","33.8"
"Western Buffer","WM2","2004-03-10","1","Bottom Water","1","23","0.05","0.36","0.18","0.024","0.27","0.4","86","7.5","2100","18.3","8","19.7","33.9"
"Western Buffer","WM2","2004-04-28","1","Surface Water","1.2","2.4","0.02","0.15","0.061","0.008","0.08","5.1","105","7.3","14","7.4","8.3","23.4","33.6"
"Western Buffer","WM2","2004-04-28","1","Middle Water","1.4","2.1","0.02","0.14","0.06","0.007","0.08","5.5","108","7.6","13","7.3","8.3","23.4","33.6"
"Western Buffer","WM2","2004-04-28","1","Bottom Water","0.9","4.6","0.02","0.11","0.047","0.007","0.06","3.8","97","6.8","33","9.7","8.2","23","33.9"
"Western Buffer","WM2","2004-05-17","1","Surface Water","0.6","4.6","0.04","0.62","0.14","0.021","0.51","2.6","113","7.7","90","10.1","8","26.5","29.7"
"Western Buffer","WM2","2004-05-17","1","Middle Water","0.9","4.8","0.03","0.44","0.11","0.016","0.36","3.5","85","5.8","260","9.6","8","26.2","31.2"
"Western Buffer","WM2","2004-05-17","1","Bottom Water","0.4","4.2","<0.02","0.24","0.067","0.008","0.18","4","87","5.9","210","9.1","8.1","26","32.6"
"Western Buffer","WM2","2004-06-24","1","Surface Water","2.8","4","0.04","0.5","0.05","0.003","0.25","26","136","8.8","16","10.3","8.5","30.4","27.5"
"Western Buffer","WM2","2004-06-24","1","Middle Water","1.5","5.1","0.04","0.55","0.072","0.007","0.41","13","130","8.5","420","9.8","8.2","29","28.2"
"Western Buffer","WM2","2004-06-24","1","Bottom Water","0.3","18","0.03","0.22","0.048","0.011","0.15","1.8","98","6.4","100","17.3","8.1","27.9","33.4"
"Western Buffer","WM2","2004-07-28","1","Surface Water","1.5","2.7","0.03","0.87","0.08","0.018","0.73","9.1","84","5.9","210","8.9","8","26.8","21.5"
"Western Buffer","WM2","2004-07-28","1","Middle Water","1.1","4.6","0.04","0.67","0.11","0.021","0.5","5.1","82","5.7","800","10.7","8","26","26.2"
"Western Buffer","WM2","2004-07-28","1","Bottom Water","1.2","5","0.04","0.57","0.12","0.02","0.42","3.8","75","5.2","2200","10.3","7.9","26","26.7"
"Western Buffer","WM2","2004-08-13","1","Surface Water","1.8","3.4","0.05","0.55","0.19","0.028","0.4","15","72","4.9","12000","8.3","8","26.7","29.5"
"Western Buffer","WM2","2004-08-13","1","Middle Water","1.3","3.2","0.04","0.51","0.18","0.027","0.39","12","71","4.8","17000","8.6","7.9","26.3","30"
"Western Buffer","WM2","2004-08-13","1","Bottom Water","0.7","5.5","0.04","0.3","0.05","0.023","0.21","1.8","71","4.9","64","10","7.9","25.6","30.3"
"Western Buffer","WM2","2004-09-09","1","Surface Water","2.6","3.1","0.05","0.45","0.17","0.028","0.29","12","85","5.7","5500","8.3","8.2","26.8","30.9"
"Western Buffer","WM2","2004-09-09","1","Middle Water","1.9","2.5","0.05","0.5","0.23","0.034","0.34","8.2","85","5.7","21000","7.5","8.2","26.8","30.9"
"Western Buffer","WM2","2004-09-09","1","Bottom Water","1.3","2.5","0.04","0.3","0.14","0.023","0.21","5.5","86","5.8","12000","8.7","8.2","26.3","31.6"
"Western Buffer","WM2","2004-10-20","1","Surface Water","0.5","5.3","0.04","0.4","0.1","0.027","0.25","1.1","78","5.2","1700","10.6","8.1","26.6","32.8"
"Western Buffer","WM2","2004-10-20","1","Middle Water","0.5","5.8","0.04","0.38","0.1","0.027","0.25","1","78","5.2","1200","11.3","8.1","26.5","32.8"
"Western Buffer","WM2","2004-10-20","1","Bottom Water","0.4","6.5","0.07","0.49","0.087","0.025","0.23","1","77","5.1","1200","12","8.1","26.6","32.8"
"Western Buffer","WM2","2004-11-17","1","Surface Water","0.5","3.4","0.04","0.45","0.13","0.022","0.23","0.8","86","6","4200","10.8","8.1","24.4","32.6"
"Western Buffer","WM2","2004-11-17","1","Middle Water","0.6","5.2","0.03","0.35","0.13","0.023","0.23","0.7","84","5.8","3700","10.8","8.1","24.4","32.6"
"Western Buffer","WM2","2004-11-17","1","Bottom Water","0.8","11","0.03","0.32","0.13","0.021","0.21","0.7","83","5.8","5800","16","8.1","24.4","32.7"
"Western Buffer","WM2","2004-12-03","1","Surface Water","0.7","6.9","0.04","0.39","0.11","0.031","0.29","1.3","79","5.6","860","13.4","8","22.6","32.8"
"Western Buffer","WM2","2004-12-03","1","Middle Water","0.8","11","0.05","0.43","0.12","0.03","0.3","0.8","76","5.4","2700","14.1","8","22.6","32.9"
"Western Buffer","WM2","2004-12-03","1","Bottom Water","0.7","13","0.05","0.44","0.12","0.032","0.3","0.8","75","5.3","3900","15.3","8","22.6","32.9"
"Western Buffer","WM2","2005-01-20","1","Surface Water","1","2.6","0.04","0.46","0.17","0.029","0.27","1.4","78","6.2","6400","9.3","8.2","16.8","32.7"
"Western Buffer","WM2","2005-01-20","1","Middle Water","1","2.6","0.04","0.53","0.2","0.03","0.3","1.2","82","6.6","5400","9.7","8.2","16.8","32.8"
"Western Buffer","WM2","2005-01-20","1","Bottom Water","0.8","3.8","0.04","0.5","0.18","0.028","0.29","1.4","83","6.6","6100","9.9","8.2","16.8","32.8"
"Western Buffer","WM2","2005-02-14","1","Surface Water","0.7","4.2","0.05","0.55","0.27","0.033","0.43","1.4","86","6.8","6900","9","8.1","17.3","32"
"Western Buffer","WM2","2005-02-14","1","Middle Water","0.7","2.3","0.05","0.56","0.26","0.034","0.42","1.4","86","6.8","12000","9.3","8.1","17.3","32"
"Western Buffer","WM2","2005-02-14","1","Bottom Water","0.6","2.8","0.05","0.55","0.26","0.034","0.42","1.2","81","6.4","11000","9.2","8.1","17.3","32"
"Western Buffer","WM2","2005-03-04","1","Surface Water","0.4","2.2","<0.02","0.21","0.022","0.011","0.14","0.9","92","7.5","270","9.2","8.3","15.5","32.8"
"Western Buffer","WM2","2005-03-04","1","Middle Water","1.1","4","<0.02","0.2","0.021","0.012","0.14","0.9","89","7.2","180","9.3","8.3","15.5","32.8"
"Western Buffer","WM2","2005-03-04","1","Bottom Water","0.4","5","<0.02","0.23","0.021","0.012","0.14","0.8","88","7.1","100","9.8","8.3","15.5","32.8"
"Western Buffer","WM2","2005-04-08","1","Surface Water","0.8","1.4","0.03","0.45","0.17","0.022","0.37","1.8","87","6.7","320","5.3","8.2","19.2","32.3"
"Western Buffer","WM2","2005-04-08","1","Middle Water","0.7","1.5","0.03","0.42","0.14","0.019","0.29","1.7","88","6.7","360","5","8.2","19.2","32.8"
"Western Buffer","WM2","2005-04-08","1","Bottom Water","0.7","4.6","0.03","0.19","0.052","0.01","0.12","1.8","90","6.8","97","6.6","8.3","19.3","33.6"
"Western Buffer","WM2","2005-05-06","1","Surface Water","0.8","1.1","0.04","1","0.22","0.03","0.89","1.5","76","5.4","1800","4.7","8.2","25","27.4"
"Western Buffer","WM2","2005-05-06","1","Middle Water","0.6","3.6","0.03","0.76","0.16","0.019","0.66","1.5","74","5.2","730","5.9","8.2","24.5","29.2"
"Western Buffer","WM2","2005-05-06","1","Bottom Water","0.5","2.8","0.03","0.54","0.14","0.019","0.45","1.2","73","5.1","2100","5.4","8.2","23.7","31.8"
"Western Buffer","WM2","2005-06-03","1","Surface Water","0.6","3.7","0.04","0.8","0.14","0.024","0.67","1.2","74","5.1","8700","11.8","8.2","27.2","25.3"
"Western Buffer","WM2","2005-06-03","1","Middle Water","0.4","3.2","0.03","0.6","0.11","0.019","0.48","0.8","75","5.1","8100","11.4","8.3","26.7","29.1"
"Western Buffer","WM2","2005-06-03","1","Bottom Water","0.4","5.2","0.02","0.32","0.054","0.009","0.22","1.3","78","5.3","500","11.4","8.3","26.5","31.5"
"Western Buffer","WM2","2005-07-07","1","Surface Water","2.6","2.1","0.05","0.7","0.11","0.014","0.5","15","87","6.1","200","10.4","8.2","26.6","23.7"
"Western Buffer","WM2","2005-07-07","1","Middle Water","1.3","2.7","0.04","0.54","0.073","0.014","0.42","5.5","70","4.9","3100","10.7","8.1","25.5","27"
"Western Buffer","WM2","2005-07-07","1","Bottom Water","1.1","2.9","0.02","0.4","0.044","0.013","0.3","4.5","47","3.3","1300","11.5","7.9","23.4","33.1"
"Western Buffer","WM2","2005-08-03","1","Surface Water","0.6","2.2","0.03","0.39","0.16","0.021","0.32","1.6","79","5.3","1500","11","8.1","26.8","29.4"
"Western Buffer","WM2","2005-08-03","1","Middle Water","0.7","2.7","0.03","0.4","0.16","0.021","0.33","1.7","78","5.3","1300","10.9","8.1","26.8","29.5"
"Western Buffer","WM2","2005-08-03","1","Bottom Water","0.6","2.9","0.02","0.31","0.1","0.013","0.19","1.4","78","5.2","90","11.3","8.1","27.1","31.4"
"Western Buffer","WM2","2005-09-15","1","Surface Water","1.1","4.4","0.03","0.41","0.1","0.011","0.27","7.3","110","7.3","2900","12.9","8","27.7","30.6"
"Western Buffer","WM2","2005-09-15","1","Middle Water","1.1","5.3","0.03","0.46","0.16","0.019","0.32","6.2","110","7.3","15000","12.8","8","27.5","30.8"
"Western Buffer","WM2","2005-09-15","1","Bottom Water","0.9","4.8","0.03","0.48","0.16","0.02","0.3","6.2","103","6.8","6600","16.7","8","27.5","31.4"
"Western Buffer","WM2","2005-10-19","1","Surface Water","1.2","4.5","0.04","0.39","0.11","0.031","0.3","1.7","86","5.6","1300","14.8","7.7","27.7","32.2"
"Western Buffer","WM2","2005-10-19","1","Middle Water","0.9","7.3","0.04","0.41","0.12","0.029","0.28","1.4","86","5.7","4500","15.3","7.8","27.7","32.2"
"Western Buffer","WM2","2005-10-19","1","Bottom Water","0.9","6.4","0.04","0.41","0.12","0.03","0.28","1.8","86","5.6","7300","16.8","7.8","27.6","32.6"
"Western Buffer","WM2","2005-11-16","1","Surface Water","0.4","2.6","0.03","0.25","0.076","0.016","0.15","2.1","95","6.4","570","11.5","8","25.4","33"
"Western Buffer","WM2","2005-11-16","1","Middle Water","0.3","4.4","0.03","0.27","0.074","0.018","0.14","1.5","95","6.5","650","13.8","8.1","25.4","33"
"Western Buffer","WM2","2005-11-16","1","Bottom Water","0.5","5.4","0.03","0.27","0.062","0.014","0.13","2.2","95","6.5","900","15.1","8.1","25.4","33"
"Western Buffer","WM2","2005-12-01","1","Surface Water","0.9","6.3","0.03","0.38","0.1","0.028","0.25","1.7","82","5.7","1300","13.6","8","23.6","33.2"
"Western Buffer","WM2","2005-12-01","1","Middle Water","0.7","7.1","0.03","0.36","0.099","0.028","0.25","1.8","80","5.6","1400","13.6","8","23.5","33.2"
"Western Buffer","WM2","2005-12-01","1","Bottom Water","0.8","6","0.03","0.37","0.1","0.026","0.25","1.6","79","5.5","1400","15.3","8","23.5","33.1"
"Western Buffer","WM2","2006-01-11","1","Surface Water","0.8","1.9","0.03","0.31","0.086","0.014","0.14","4.9","104","8.3","2000","9.4","8.2","16.9","32.8"
"Western Buffer","WM2","2006-01-11","1","Middle Water","0.8","2.2","0.03","0.31","0.095","0.015","0.14","5.4","95","7.6","3000","9.3","8.2","16.9","32.7"
"Western Buffer","WM2","2006-01-11","1","Bottom Water","0.8","2.7","0.03","0.32","0.09","0.016","0.14","5.2","100","7.9","4200","9.2","8.2","16.9","32.7"
"Western Buffer","WM2","2006-02-16","1","Surface Water","0.6","2.2","0.05","0.54","0.21","0.032","0.39","1","96","7.4","1300","8.8","7.8","18.4","32.1"
"Western Buffer","WM2","2006-02-16","1","Middle Water","0.5","4","0.05","0.48","0.2","0.031","0.37","1.1","98","7.6","1600","9.5","7.8","18.2","32.2"
"Western Buffer","WM2","2006-02-16","1","Bottom Water","1","3.1","0.04","0.51","0.21","0.032","0.38","0.6","100","7.8","1200","12.2","7.8","18.1","32.3"
"Western Buffer","WM2","2006-03-16","1","Surface Water","0.8","3","0.04","0.45","0.14","0.022","0.24","1.5","90","6.9","1700","9.2","8","18.6","32.8"
"Western Buffer","WM2","2006-03-16","1","Middle Water","0.6","2.5","0.03","0.38","0.14","0.022","0.24","2.5","95","7.3","3300","9.3","8","18.6","32.8"
